Sales_20_Target_Category,Sales_20_Target_Order_20_Date,Sales_20_Target_Segment,Sales_20_Target_Sales_20_Target,Sales_20_Target_Cat_2e_seg_20_ID
Technology,08 December 2020,Home Office,"1,857",2020_12_8_Technology_Home Office
Technology,10 December 2020,Consumer,133,2020_12_10_Technology_Consumer
Technology,10 December 2020,Corporate,147,2020_12_10_Technology_Corporate
Technology,10 December 2020,Home Office,872,2020_12_10_Technology_Home Office
Technology,11 December 2020,Consumer,566,2020_12_11_Technology_Consumer
Technology,12 December 2020,Consumer,322,2020_12_12_Technology_Consumer
Technology,13 December 2020,Consumer,709,2020_12_13_Technology_Consumer
Technology,14 December 2020,Consumer,363,2020_12_14_Technology_Consumer
Technology,15 December 2020,Consumer,"4,151",2020_12_15_Technology_Consumer
Technology,15 December 2020,Corporate,222,2020_12_15_Technology_Corporate
Technology,17 December 2020,Consumer,139,2020_12_17_Technology_Consumer
Technology,18 December 2020,Consumer,155,2020_12_18_Technology_Consumer
Technology,19 December 2020,Consumer,"1,827",2020_12_19_Technology_Consumer
Technology,19 December 2020,Home Office,"2,048",2020_12_19_Technology_Home Office
Technology,20 December 2020,Consumer,449,2020_12_20_Technology_Consumer
Technology,20 December 2020,Home Office,96,2020_12_20_Technology_Home Office
Technology,21 December 2020,Consumer,185,2020_12_21_Technology_Consumer
Technology,21 December 2020,Home Office,"1,151",2020_12_21_Technology_Home Office
Technology,24 December 2020,Consumer,592,2020_12_24_Technology_Consumer
Technology,24 December 2020,Corporate,"4,655",2020_12_24_Technology_Corporate
Technology,25 December 2020,Consumer,"2,207",2020_12_25_Technology_Consumer
Technology,25 December 2020,Corporate,73,2020_12_25_Technology_Corporate
Technology,27 December 2020,Consumer,228,2020_12_27_Technology_Consumer
Technology,27 December 2020,Corporate,754,2020_12_27_Technology_Corporate
Technology,27 December 2020,Home Office,405,2020_12_27_Technology_Home Office
Technology,28 December 2020,Consumer,60,2020_12_28_Technology_Consumer
Technology,30 December 2020,Consumer,"2,922",2020_12_30_Technology_Consumer
Technology,02 January 2021,Corporate,213,2021_1_2_Technology_Corporate
Technology,03 January 2021,Corporate,392,2021_1_3_Technology_Corporate
Technology,04 January 2021,Corporate,"1,008",2021_1_4_Technology_Corporate
Technology,05 January 2021,Corporate,276,2021_1_5_Technology_Corporate
Technology,08 January 2021,Consumer,95,2021_1_8_Technology_Consumer
Technology,09 January 2021,Corporate,633,2021_1_9_Technology_Corporate
Technology,10 January 2021,Corporate,69,2021_1_10_Technology_Corporate
Technology,11 January 2021,Home Office,15,2021_1_11_Technology_Home Office
Technology,15 January 2021,Home Office,250,2021_1_15_Technology_Home Office
Technology,16 January 2021,Consumer,83,2021_1_16_Technology_Consumer
Technology,17 January 2021,Corporate,316,2021_1_17_Technology_Corporate
Technology,17 January 2021,Home Office,418,2021_1_17_Technology_Home Office
Technology,22 January 2021,Home Office,171,2021_1_22_Technology_Home Office
Technology,23 January 2021,Corporate,100,2021_1_23_Technology_Corporate
Technology,30 January 2021,Consumer,"1,310",2021_1_30_Technology_Consumer
Technology,31 January 2021,Home Office,106,2021_1_31_Technology_Home Office
Technology,02 February 2021,Consumer,"9,625",2021_2_2_Technology_Consumer
Technology,04 February 2021,Consumer,89,2021_2_4_Technology_Consumer
Technology,05 February 2021,Consumer,150,2021_2_5_Technology_Consumer
Technology,05 February 2021,Home Office,519,2021_2_5_Technology_Home Office
Technology,07 February 2021,Consumer,102,2021_2_7_Technology_Consumer
Technology,07 February 2021,Corporate,636,2021_2_7_Technology_Corporate
Technology,08 February 2021,Home Office,"1,004",2021_2_8_Technology_Home Office
Technology,09 February 2021,Corporate,116,2021_2_9_Technology_Corporate
Technology,11 February 2021,Corporate,68,2021_2_11_Technology_Corporate
Technology,16 February 2021,Consumer,79,2021_2_16_Technology_Consumer
Technology,21 February 2021,Corporate,56,2021_2_21_Technology_Corporate
Technology,22 February 2021,Consumer,511,2021_2_22_Technology_Consumer
Technology,01 March 2021,Consumer,"4,165",2021_3_1_Technology_Consumer
Technology,01 March 2021,Corporate,165,2021_3_1_Technology_Corporate
Technology,03 March 2021,Consumer,"1,197",2021_3_3_Technology_Consumer
Technology,04 March 2021,Corporate,166,2021_3_4_Technology_Corporate
Technology,06 March 2021,Home Office,495,2021_3_6_Technology_Home Office
Technology,07 March 2021,Corporate,22,2021_3_7_Technology_Corporate
Technology,08 March 2021,Consumer,"1,369",2021_3_8_Technology_Consumer
Technology,08 March 2021,Home Office,30,2021_3_8_Technology_Home Office
Technology,09 March 2021,Home Office,204,2021_3_9_Technology_Home Office
Technology,10 March 2021,Consumer,37,2021_3_10_Technology_Consumer
Technology,10 March 2021,Home Office,"7,317",2021_3_10_Technology_Home Office
Technology,11 March 2021,Corporate,50,2021_3_11_Technology_Corporate
Technology,13 March 2021,Corporate,"1,437",2021_3_13_Technology_Corporate
Technology,13 March 2021,Home Office,219,2021_3_13_Technology_Home Office
Technology,15 March 2021,Home Office,85,2021_3_15_Technology_Home Office
Technology,17 March 2021,Consumer,232,2021_3_17_Technology_Consumer
Technology,20 March 2021,Consumer,94,2021_3_20_Technology_Consumer
Technology,22 March 2021,Corporate,63,2021_3_22_Technology_Corporate
Technology,24 March 2021,Corporate,419,2021_3_24_Technology_Corporate
Technology,25 March 2021,Consumer,"1,133",2021_3_25_Technology_Consumer
Technology,26 March 2021,Consumer,110,2021_3_26_Technology_Consumer
Technology,29 March 2021,Consumer,146,2021_3_29_Technology_Consumer
Technology,29 March 2021,Home Office,862,2021_3_29_Technology_Home Office
Technology,31 March 2021,Consumer,338,2021_3_31_Technology_Consumer
Technology,01 April 2021,Consumer,34,2021_4_1_Technology_Consumer
Technology,01 April 2021,Corporate,14,2021_4_1_Technology_Corporate
Technology,03 April 2021,Consumer,268,2021_4_3_Technology_Consumer
Technology,04 April 2021,Home Office,238,2021_4_4_Technology_Home Office
Technology,05 April 2021,Consumer,107,2021_4_5_Technology_Consumer
Technology,06 April 2021,Home Office,"1,385",2021_4_6_Technology_Home Office
Technology,07 April 2021,Corporate,"1,164",2021_4_7_Technology_Corporate
Technology,08 April 2021,Consumer,410,2021_4_8_Technology_Consumer
Technology,09 April 2021,Home Office,508,2021_4_9_Technology_Home Office
Technology,15 April 2021,Home Office,673,2021_4_15_Technology_Home Office
Technology,16 April 2021,Consumer,34,2021_4_16_Technology_Consumer
Technology,16 April 2021,Corporate,"9,373",2021_4_16_Technology_Corporate
Technology,17 April 2021,Home Office,40,2021_4_17_Technology_Home Office
Technology,18 April 2021,Consumer,28,2021_4_18_Technology_Consumer
Technology,19 April 2021,Consumer,62,2021_4_19_Technology_Consumer
Technology,23 April 2021,Corporate,107,2021_4_23_Technology_Corporate
Technology,24 April 2021,Home Office,225,2021_4_24_Technology_Home Office
Technology,25 April 2021,Consumer,87,2021_4_25_Technology_Consumer
Technology,28 April 2021,Corporate,399,2021_4_28_Technology_Corporate
Technology,03 May 2021,Consumer,853,2021_5_3_Technology_Consumer
Technology,05 May 2021,Home Office,453,2021_5_5_Technology_Home Office
Technology,06 May 2021,Consumer,26,2021_5_6_Technology_Consumer
Technology,07 May 2021,Consumer,"4,452",2021_5_7_Technology_Consumer
Technology,08 May 2021,Consumer,55,2021_5_8_Technology_Consumer
Technology,09 May 2021,Consumer,105,2021_5_9_Technology_Consumer
Technology,10 May 2021,Home Office,737,2021_5_10_Technology_Home Office
Technology,12 May 2021,Consumer,126,2021_5_12_Technology_Consumer
Technology,12 May 2021,Corporate,556,2021_5_12_Technology_Corporate
Technology,14 May 2021,Corporate,209,2021_5_14_Technology_Corporate
Technology,20 May 2021,Consumer,"1,187",2021_5_20_Technology_Consumer
Technology,21 May 2021,Consumer,113,2021_5_21_Technology_Consumer
Technology,21 May 2021,Corporate,"2,468",2021_5_21_Technology_Corporate
Technology,22 May 2021,Consumer,733,2021_5_22_Technology_Consumer
Technology,22 May 2021,Corporate,202,2021_5_22_Technology_Corporate
Technology,23 May 2021,Consumer,"9,347",2021_5_23_Technology_Consumer
Technology,26 May 2021,Consumer,634,2021_5_26_Technology_Consumer
Technology,26 May 2021,Corporate,50,2021_5_26_Technology_Corporate
Technology,28 May 2021,Consumer,718,2021_5_28_Technology_Consumer
Technology,28 May 2021,Home Office,301,2021_5_28_Technology_Home Office
Technology,29 May 2021,Consumer,833,2021_5_29_Technology_Consumer
Technology,30 May 2021,Consumer,331,2021_5_30_Technology_Consumer
Technology,30 May 2021,Corporate,"2,990",2021_5_30_Technology_Corporate
Technology,30 May 2021,Home Office,131,2021_5_30_Technology_Home Office
Technology,31 May 2021,Consumer,173,2021_5_31_Technology_Consumer
Technology,04 June 2021,Consumer,"1,423",2021_6_4_Technology_Consumer
Technology,06 June 2021,Consumer,773,2021_6_6_Technology_Consumer
Technology,06 June 2021,Home Office,"3,281",2021_6_6_Technology_Home Office
Technology,09 June 2021,Consumer,838,2021_6_9_Technology_Consumer
Technology,11 June 2021,Consumer,605,2021_6_11_Technology_Consumer
Technology,12 June 2021,Consumer,67,2021_6_12_Technology_Consumer
Technology,12 June 2021,Home Office,968,2021_6_12_Technology_Home Office
Technology,13 June 2021,Home Office,416,2021_6_13_Technology_Home Office
Technology,14 June 2021,Consumer,16,2021_6_14_Technology_Consumer
Technology,14 June 2021,Home Office,25,2021_6_14_Technology_Home Office
Technology,16 June 2021,Home Office,82,2021_6_16_Technology_Home Office
Technology,17 June 2021,Consumer,26,2021_6_17_Technology_Consumer
Technology,17 June 2021,Corporate,482,2021_6_17_Technology_Corporate
Technology,20 June 2021,Consumer,69,2021_6_20_Technology_Consumer
Technology,20 June 2021,Corporate,100,2021_6_20_Technology_Corporate
Technology,23 June 2021,Consumer,742,2021_6_23_Technology_Consumer
Technology,24 June 2021,Consumer,"4,361",2021_6_24_Technology_Consumer
Technology,26 June 2021,Consumer,140,2021_6_26_Technology_Consumer
Technology,26 June 2021,Corporate,166,2021_6_26_Technology_Corporate
Technology,26 June 2021,Home Office,12,2021_6_26_Technology_Home Office
Technology,27 June 2021,Consumer,210,2021_6_27_Technology_Consumer
Technology,28 June 2021,Consumer,378,2021_6_28_Technology_Consumer
Technology,30 June 2021,Home Office,53,2021_6_30_Technology_Home Office
Technology,01 July 2021,Home Office,"1,577",2021_7_1_Technology_Home Office
Technology,04 July 2021,Home Office,249,2021_7_4_Technology_Home Office
Technology,07 July 2021,Consumer,"2,716",2021_7_7_Technology_Consumer
Technology,07 July 2021,Home Office,62,2021_7_7_Technology_Home Office
Technology,08 July 2021,Consumer,829,2021_7_8_Technology_Consumer
Technology,08 July 2021,Corporate,795,2021_7_8_Technology_Corporate
Technology,10 July 2021,Corporate,294,2021_7_10_Technology_Corporate
Technology,12 July 2021,Corporate,102,2021_7_12_Technology_Corporate
Technology,14 July 2021,Consumer,543,2021_7_14_Technology_Consumer
Technology,14 July 2021,Corporate,400,2021_7_14_Technology_Corporate
Technology,16 July 2021,Consumer,664,2021_7_16_Technology_Consumer
Technology,16 July 2021,Corporate,81,2021_7_16_Technology_Corporate
Technology,17 July 2021,Consumer,422,2021_7_17_Technology_Consumer
Technology,17 July 2021,Corporate,519,2021_7_17_Technology_Corporate
Technology,18 July 2021,Consumer,74,2021_7_18_Technology_Consumer
Technology,19 July 2021,Home Office,430,2021_7_19_Technology_Home Office
Technology,20 July 2021,Consumer,90,2021_7_20_Technology_Consumer
Technology,22 July 2021,Consumer,120,2021_7_22_Technology_Consumer
Technology,23 July 2021,Consumer,107,2021_7_23_Technology_Consumer
Technology,23 July 2021,Corporate,244,2021_7_23_Technology_Corporate
Technology,25 July 2021,Consumer,"1,512",2021_7_25_Technology_Consumer
Technology,25 July 2021,Corporate,409,2021_7_25_Technology_Corporate
Technology,31 July 2021,Consumer,725,2021_7_31_Technology_Consumer
Technology,01 August 2021,Corporate,"1,071",2021_8_1_Technology_Corporate
Technology,02 August 2021,Corporate,300,2021_8_2_Technology_Corporate
Technology,03 August 2021,Consumer,147,2021_8_3_Technology_Consumer
Technology,04 August 2021,Corporate,314,2021_8_4_Technology_Corporate
Technology,06 August 2021,Consumer,196,2021_8_6_Technology_Consumer
Technology,07 August 2021,Corporate,198,2021_8_7_Technology_Corporate
Technology,09 August 2021,Consumer,42,2021_8_9_Technology_Consumer
Technology,12 August 2021,Consumer,"1,316",2021_8_12_Technology_Consumer
Technology,13 August 2021,Consumer,66,2021_8_13_Technology_Consumer
Technology,14 August 2021,Consumer,110,2021_8_14_Technology_Consumer
Technology,14 August 2021,Corporate,740,2021_8_14_Technology_Corporate
Technology,15 August 2021,Consumer,775,2021_8_15_Technology_Consumer
Technology,15 August 2021,Corporate,66,2021_8_15_Technology_Corporate
Technology,18 August 2021,Corporate,36,2021_8_18_Technology_Corporate
Technology,20 August 2021,Home Office,15,2021_8_20_Technology_Home Office
Technology,21 August 2021,Corporate,371,2021_8_21_Technology_Corporate
Technology,23 August 2021,Consumer,729,2021_8_23_Technology_Consumer
Technology,23 August 2021,Home Office,648,2021_8_23_Technology_Home Office
Technology,26 August 2021,Consumer,745,2021_8_26_Technology_Consumer
Technology,26 August 2021,Corporate,530,2021_8_26_Technology_Corporate
Technology,26 August 2021,Home Office,44,2021_8_26_Technology_Home Office
Technology,27 August 2021,Consumer,65,2021_8_27_Technology_Consumer
Technology,28 August 2021,Consumer,92,2021_8_28_Technology_Consumer
Technology,29 August 2021,Home Office,123,2021_8_29_Technology_Home Office
Technology,30 August 2021,Consumer,606,2021_8_30_Technology_Consumer
Technology,01 September 2021,Consumer,495,2021_9_1_Technology_Consumer
Technology,01 September 2021,Corporate,21,2021_9_1_Technology_Corporate
Technology,01 September 2021,Home Office,7,2021_9_1_Technology_Home Office
Technology,02 September 2021,Consumer,"4,735",2021_9_2_Technology_Consumer
Technology,02 September 2021,Home Office,156,2021_9_2_Technology_Home Office
Technology,03 September 2021,Home Office,253,2021_9_3_Technology_Home Office
Technology,04 September 2021,Consumer,"2,772",2021_9_4_Technology_Consumer
Technology,05 September 2021,Consumer,426,2021_9_5_Technology_Consumer
Technology,05 September 2021,Corporate,169,2021_9_5_Technology_Corporate
Technology,06 September 2021,Consumer,29,2021_9_6_Technology_Consumer
Technology,06 September 2021,Corporate,320,2021_9_6_Technology_Corporate
Technology,08 September 2021,Consumer,88,2021_9_8_Technology_Consumer
Technology,08 September 2021,Corporate,64,2021_9_8_Technology_Corporate
Technology,10 September 2021,Consumer,792,2021_9_10_Technology_Consumer
Technology,10 September 2021,Corporate,488,2021_9_10_Technology_Corporate
Technology,11 September 2021,Consumer,"4,500",2021_9_11_Technology_Consumer
Technology,11 September 2021,Corporate,671,2021_9_11_Technology_Corporate
Technology,12 September 2021,Corporate,22,2021_9_12_Technology_Corporate
Technology,12 September 2021,Home Office,160,2021_9_12_Technology_Home Office
Technology,13 September 2021,Consumer,189,2021_9_13_Technology_Consumer
Technology,14 September 2021,Consumer,442,2021_9_14_Technology_Consumer
Technology,17 September 2021,Consumer,356,2021_9_17_Technology_Consumer
Technology,17 September 2021,Corporate,532,2021_9_17_Technology_Corporate
Technology,17 September 2021,Home Office,90,2021_9_17_Technology_Home Office
Technology,18 September 2021,Consumer,223,2021_9_18_Technology_Consumer
Technology,19 September 2021,Consumer,272,2021_9_19_Technology_Consumer
Technology,22 September 2021,Consumer,103,2021_9_22_Technology_Consumer
Technology,22 September 2021,Corporate,64,2021_9_22_Technology_Corporate
Technology,25 September 2021,Consumer,467,2021_9_25_Technology_Consumer
Technology,25 September 2021,Corporate,510,2021_9_25_Technology_Corporate
Technology,26 September 2021,Home Office,516,2021_9_26_Technology_Home Office
Technology,27 September 2021,Consumer,"1,032",2021_9_27_Technology_Consumer
Technology,29 September 2021,Consumer,249,2021_9_29_Technology_Consumer
Technology,29 September 2021,Corporate,790,2021_9_29_Technology_Corporate
Technology,01 October 2021,Consumer,158,2021_10_1_Technology_Consumer
Technology,02 October 2021,Corporate,"18,900",2021_10_2_Technology_Corporate
Technology,04 October 2021,Corporate,48,2021_10_4_Technology_Corporate
Technology,04 October 2021,Home Office,"4,752",2021_10_4_Technology_Home Office
Technology,06 October 2021,Home Office,710,2021_10_6_Technology_Home Office
Technology,07 October 2021,Corporate,720,2021_10_7_Technology_Corporate
Technology,09 October 2021,Corporate,26,2021_10_9_Technology_Corporate
Technology,10 October 2021,Corporate,15,2021_10_10_Technology_Corporate
Technology,13 October 2021,Consumer,179,2021_10_13_Technology_Consumer
Technology,14 October 2021,Consumer,"1,422",2021_10_14_Technology_Consumer
Technology,14 October 2021,Corporate,"1,205",2021_10_14_Technology_Corporate
Technology,15 October 2021,Home Office,6,2021_10_15_Technology_Home Office
Technology,17 October 2021,Home Office,400,2021_10_17_Technology_Home Office
Technology,20 October 2021,Consumer,346,2021_10_20_Technology_Consumer
Technology,21 October 2021,Consumer,431,2021_10_21_Technology_Consumer
Technology,24 October 2021,Consumer,202,2021_10_24_Technology_Consumer
Technology,24 October 2021,Corporate,501,2021_10_24_Technology_Corporate
Technology,24 October 2021,Home Office,593,2021_10_24_Technology_Home Office
Technology,25 October 2021,Corporate,855,2021_10_25_Technology_Corporate
Technology,28 October 2021,Consumer,314,2021_10_28_Technology_Consumer
Technology,01 November 2021,Consumer,62,2021_11_1_Technology_Consumer
Technology,01 November 2021,Home Office,19,2021_11_1_Technology_Home Office
Technology,03 November 2021,Consumer,237,2021_11_3_Technology_Consumer
Technology,03 November 2021,Home Office,76,2021_11_3_Technology_Home Office
Technology,04 November 2021,Consumer,680,2021_11_4_Technology_Consumer
Technology,05 November 2021,Consumer,862,2021_11_5_Technology_Consumer
Technology,05 November 2021,Corporate,23,2021_11_5_Technology_Corporate
Technology,07 November 2021,Consumer,618,2021_11_7_Technology_Consumer
Technology,07 November 2021,Corporate,558,2021_11_7_Technology_Corporate
Technology,09 November 2021,Consumer,461,2021_11_9_Technology_Consumer
Technology,10 November 2021,Consumer,"1,439",2021_11_10_Technology_Consumer
Technology,10 November 2021,Home Office,188,2021_11_10_Technology_Home Office
Technology,11 November 2021,Consumer,318,2021_11_11_Technology_Consumer
Technology,11 November 2021,Corporate,124,2021_11_11_Technology_Corporate
Technology,12 November 2021,Consumer,29,2021_11_12_Technology_Consumer
Technology,12 November 2021,Home Office,190,2021_11_12_Technology_Home Office
Technology,13 November 2021,Home Office,"2,485",2021_11_13_Technology_Home Office
Technology,14 November 2021,Consumer,"1,533",2021_11_14_Technology_Consumer
Technology,15 November 2021,Corporate,410,2021_11_15_Technology_Corporate
Technology,17 November 2021,Consumer,58,2021_11_17_Technology_Consumer
Technology,18 November 2021,Consumer,547,2021_11_18_Technology_Consumer
Technology,18 November 2021,Corporate,"1,241",2021_11_18_Technology_Corporate
Technology,18 November 2021,Home Office,67,2021_11_18_Technology_Home Office
Technology,19 November 2021,Consumer,76,2021_11_19_Technology_Consumer
Technology,20 November 2021,Consumer,"1,096",2021_11_20_Technology_Consumer
Technology,20 November 2021,Corporate,344,2021_11_20_Technology_Corporate
Technology,20 November 2021,Home Office,225,2021_11_20_Technology_Home Office
Technology,21 November 2021,Consumer,104,2021_11_21_Technology_Consumer
Technology,21 November 2021,Corporate,393,2021_11_21_Technology_Corporate
Technology,22 November 2021,Consumer,22,2021_11_22_Technology_Consumer
Technology,24 November 2021,Consumer,"1,161",2021_11_24_Technology_Consumer
Technology,24 November 2021,Corporate,"1,171",2021_11_24_Technology_Corporate
Technology,24 November 2021,Home Office,163,2021_11_24_Technology_Home Office
Technology,25 November 2021,Consumer,"4,343",2021_11_25_Technology_Consumer
Technology,25 November 2021,Corporate,451,2021_11_25_Technology_Corporate
Technology,26 November 2021,Consumer,515,2021_11_26_Technology_Consumer
Technology,26 November 2021,Corporate,"2,584",2021_11_26_Technology_Corporate
Technology,26 November 2021,Home Office,65,2021_11_26_Technology_Home Office
Technology,27 November 2021,Consumer,381,2021_11_27_Technology_Consumer
Technology,27 November 2021,Corporate,88,2021_11_27_Technology_Corporate
Technology,28 November 2021,Corporate,451,2021_11_28_Technology_Corporate
Technology,29 November 2021,Corporate,53,2021_11_29_Technology_Corporate
Technology,30 November 2021,Consumer,36,2021_11_30_Technology_Consumer
Technology,01 December 2021,Consumer,"1,300",2021_12_1_Technology_Consumer
Technology,02 December 2021,Corporate,172,2021_12_2_Technology_Corporate
Technology,02 December 2021,Home Office,535,2021_12_2_Technology_Home Office
Technology,03 December 2021,Consumer,"1,782",2021_12_3_Technology_Consumer
Technology,04 December 2021,Consumer,73,2021_12_4_Technology_Consumer
Technology,05 December 2021,Consumer,679,2021_12_5_Technology_Consumer
Technology,05 December 2021,Corporate,454,2021_12_5_Technology_Corporate
Technology,06 December 2021,Consumer,536,2021_12_6_Technology_Consumer
Technology,06 December 2021,Corporate,470,2021_12_6_Technology_Corporate
Technology,06 December 2021,Home Office,495,2021_12_6_Technology_Home Office
Technology,08 December 2021,Consumer,354,2021_12_8_Technology_Consumer
Technology,08 December 2021,Corporate,"1,067",2021_12_8_Technology_Corporate
Technology,09 December 2021,Consumer,123,2021_12_9_Technology_Consumer
Technology,09 December 2021,Corporate,19,2021_12_9_Technology_Corporate
Technology,10 December 2021,Consumer,42,2021_12_10_Technology_Consumer
Technology,11 December 2021,Consumer,503,2021_12_11_Technology_Consumer
Technology,11 December 2021,Corporate,"1,401",2021_12_11_Technology_Corporate
Technology,12 December 2021,Consumer,235,2021_12_12_Technology_Consumer
Technology,12 December 2021,Corporate,330,2021_12_12_Technology_Corporate
Technology,12 December 2021,Home Office,632,2021_12_12_Technology_Home Office
Technology,13 December 2021,Corporate,59,2021_12_13_Technology_Corporate
Technology,16 December 2021,Home Office,20,2021_12_16_Technology_Home Office
Technology,17 December 2021,Corporate,181,2021_12_17_Technology_Corporate
Technology,18 December 2021,Consumer,803,2021_12_18_Technology_Consumer
Technology,18 December 2021,Corporate,62,2021_12_18_Technology_Corporate
Technology,18 December 2021,Home Office,154,2021_12_18_Technology_Home Office
Technology,20 December 2021,Consumer,63,2021_12_20_Technology_Consumer
Technology,22 December 2021,Home Office,12,2021_12_22_Technology_Home Office
Technology,23 December 2021,Corporate,"3,132",2021_12_23_Technology_Corporate
Technology,23 December 2021,Home Office,"1,545",2021_12_23_Technology_Home Office
Technology,24 December 2021,Corporate,186,2021_12_24_Technology_Corporate
Technology,24 December 2021,Home Office,245,2021_12_24_Technology_Home Office
Technology,25 December 2021,Consumer,356,2021_12_25_Technology_Consumer
Technology,25 December 2021,Corporate,"2,986",2021_12_25_Technology_Corporate
Technology,26 December 2021,Consumer,86,2021_12_26_Technology_Consumer
Technology,26 December 2021,Corporate,287,2021_12_26_Technology_Corporate
Technology,27 December 2021,Consumer,35,2021_12_27_Technology_Consumer
Technology,31 December 2021,Consumer,333,2021_12_31_Technology_Consumer
Technology,02 January 2022,Corporate,627,2022_1_2_Technology_Corporate
Technology,07 January 2022,Corporate,"3,366",2022_1_7_Technology_Corporate
Technology,14 January 2022,Consumer,110,2022_1_14_Technology_Consumer
Technology,14 January 2022,Corporate,164,2022_1_14_Technology_Corporate
Technology,14 January 2022,Home Office,216,2022_1_14_Technology_Home Office
Technology,15 January 2022,Consumer,111,2022_1_15_Technology_Consumer
Technology,19 January 2022,Consumer,468,2022_1_19_Technology_Consumer
Technology,20 January 2022,Consumer,453,2022_1_20_Technology_Consumer
Technology,21 January 2022,Home Office,"1,184",2022_1_21_Technology_Home Office
Technology,22 January 2022,Home Office,"2,580",2022_1_22_Technology_Home Office
Technology,23 January 2022,Corporate,81,2022_1_23_Technology_Corporate
Technology,23 January 2022,Home Office,83,2022_1_23_Technology_Home Office
Technology,24 January 2022,Corporate,102,2022_1_24_Technology_Corporate
Technology,26 January 2022,Consumer,"2,852",2022_1_26_Technology_Consumer
Technology,27 January 2022,Consumer,286,2022_1_27_Technology_Consumer
Technology,28 January 2022,Home Office,697,2022_1_28_Technology_Home Office
Technology,30 January 2022,Consumer,"1,923",2022_1_30_Technology_Consumer
Technology,30 January 2022,Corporate,182,2022_1_30_Technology_Corporate
Technology,30 January 2022,Home Office,629,2022_1_30_Technology_Home Office
Technology,02 February 2022,Corporate,309,2022_2_2_Technology_Corporate
Technology,05 February 2022,Corporate,371,2022_2_5_Technology_Corporate
Technology,06 February 2022,Corporate,207,2022_2_6_Technology_Corporate
Technology,09 February 2022,Consumer,110,2022_2_9_Technology_Consumer
Technology,11 February 2022,Corporate,89,2022_2_11_Technology_Corporate
Technology,13 February 2022,Consumer,864,2022_2_13_Technology_Consumer
Technology,16 February 2022,Corporate,16,2022_2_16_Technology_Corporate
Technology,17 February 2022,Consumer,28,2022_2_17_Technology_Consumer
Technology,17 February 2022,Home Office,608,2022_2_17_Technology_Home Office
Technology,18 February 2022,Corporate,305,2022_2_18_Technology_Corporate
Technology,20 February 2022,Corporate,225,2022_2_20_Technology_Corporate
Technology,20 February 2022,Home Office,322,2022_2_20_Technology_Home Office
Technology,21 February 2022,Consumer,44,2022_2_21_Technology_Consumer
Technology,23 February 2022,Corporate,62,2022_2_23_Technology_Corporate
Technology,24 February 2022,Corporate,"1,148",2022_2_24_Technology_Corporate
Technology,26 February 2022,Consumer,251,2022_2_26_Technology_Consumer
Technology,26 February 2022,Home Office,854,2022_2_26_Technology_Home Office
Technology,02 March 2022,Corporate,650,2022_3_2_Technology_Corporate
Technology,03 March 2022,Consumer,"1,115",2022_3_3_Technology_Consumer
Technology,05 March 2022,Corporate,312,2022_3_5_Technology_Corporate
Technology,06 March 2022,Home Office,192,2022_3_6_Technology_Home Office
Technology,07 March 2022,Home Office,43,2022_3_7_Technology_Home Office
Technology,09 March 2022,Consumer,432,2022_3_9_Technology_Consumer
Technology,09 March 2022,Corporate,216,2022_3_9_Technology_Corporate
Technology,10 March 2022,Consumer,50,2022_3_10_Technology_Consumer
Technology,10 March 2022,Corporate,100,2022_3_10_Technology_Corporate
Technology,10 March 2022,Home Office,40,2022_3_10_Technology_Home Office
Technology,11 March 2022,Home Office,832,2022_3_11_Technology_Home Office
Technology,12 March 2022,Corporate,62,2022_3_12_Technology_Corporate
Technology,13 March 2022,Consumer,267,2022_3_13_Technology_Consumer
Technology,13 March 2022,Corporate,9,2022_3_13_Technology_Corporate
Technology,13 March 2022,Home Office,"1,326",2022_3_13_Technology_Home Office
Technology,14 March 2022,Corporate,44,2022_3_14_Technology_Corporate
Technology,16 March 2022,Consumer,176,2022_3_16_Technology_Consumer
Technology,16 March 2022,Home Office,"1,172",2022_3_16_Technology_Home Office
Technology,17 March 2022,Consumer,243,2022_3_17_Technology_Consumer
Technology,18 March 2022,Consumer,503,2022_3_18_Technology_Consumer
Technology,19 March 2022,Consumer,"1,005",2022_3_19_Technology_Consumer
Technology,20 March 2022,Consumer,238,2022_3_20_Technology_Consumer
Technology,20 March 2022,Corporate,285,2022_3_20_Technology_Corporate
Technology,23 March 2022,Consumer,"14,700",2022_3_23_Technology_Consumer
Technology,24 March 2022,Corporate,446,2022_3_24_Technology_Corporate
Technology,25 March 2022,Consumer,"1,115",2022_3_25_Technology_Consumer
Technology,26 March 2022,Consumer,119,2022_3_26_Technology_Consumer
Technology,26 March 2022,Corporate,"2,620",2022_3_26_Technology_Corporate
Technology,26 March 2022,Home Office,48,2022_3_26_Technology_Home Office
Technology,27 March 2022,Consumer,236,2022_3_27_Technology_Consumer
Technology,28 March 2022,Corporate,463,2022_3_28_Technology_Corporate
Technology,30 March 2022,Consumer,152,2022_3_30_Technology_Consumer
Technology,31 March 2022,Consumer,648,2022_3_31_Technology_Consumer
Technology,31 March 2022,Corporate,"2,550",2022_3_31_Technology_Corporate
Technology,31 March 2022,Home Office,658,2022_3_31_Technology_Home Office
Technology,01 April 2022,Corporate,"4,969",2022_4_1_Technology_Corporate
Technology,02 April 2022,Home Office,385,2022_4_2_Technology_Home Office
